key	text	tooltip
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_melee_contact_sundering_attacks	Sundering Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_powder_ability_entrench	Entrench	false
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_powder_ability_firing_line	Firing Line	false
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_powder_ability_firing_line_aoe	Firing Line	false
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_ranged_ability_hawkish_precision	Hawkish Precision	false
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_ranged_ability_volley_fire_charge	Fire Charge Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_ranged_ability_volley_fire_charge_greater	Greater Fire Charge Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_ranged_ability_volley_ice_shard_contact_frostbite_attacks_ammo_type_frozen	Ice Shard Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_ranged_ability_volley_ice_shard_greater_contact_frostbite_attacks_ammo_type_frozen	Greater Ice Shard Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_ranged_ability_volley_piercing	Piercing Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_ranged_ability_volley_piercing_greater	Greater Piercing Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_ranged_ammo_type_multi	Darken the Skies	false
effect_bundles_localised_title_nanu_dynamic_ror_special_dwarf_enemy_ranged_contact_armour_destruction_ammo_type_explosive	Linebreaker	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_ability_arcane_blast	Arcane Blast	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_ability_arcane_blast_magic_attacks_ammo_type_magic	Arcane Blast	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_ability_aura_of_shielding	Aura of Shielding	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_death_explosion_daemonic_wrath_large	Daemonic Wrath	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_death_explosion_daemonic_wrath_large_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic	Daemonic Wrath	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_death_explosion_daemonic_wrath_small	Daemonic Wrath	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_death_explosion_daemonic_wrath_small_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic	Daemonic Wrath	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_death_explosion_gaseous_large	Gaseous Demise	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_death_explosion_gaseous_medium	Gaseous Demise	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_death_explosion_gaseous_small	Gaseous Demise	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_death_explosion_rancid_blood	Rancid Blood	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_death_explosion_warpfire_storm	Volatile Death	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_all_death_explosion_warpfire_storm_contact_warpflame	Volatile Death	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_ability_chaos_armour	Chaos Armour	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_ability_colossal_strike_bonus_vs_large	Beastslayer	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_ability_gorefeast_causes_terror_vs_elves	Taste for Elf flesh	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_ability_immaculate_charge_glorious_charge	Immaculate Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_ability_miasma_of_dispair	Miasma of Dispair	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_ability_monstrous_strength_bonus_vs_infantry	Mosntrous Strength	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_ability_murderous_charge_glorious_charge	Murderous Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_ability_relentless_assault	Relentless Assault	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_ability_resplendent_armour	Resplendent Armour	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_ability_run_them_down	Run Them Down	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_ability_soul_rend	Soul Rend	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_ability_unstoppable_charge_glorious_charge	Unstoppable Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_attribute_counter_charge	Counter Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_melee_attribute_flanker_devastating_flanker_strider_vanguard	Flanker	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ability_entrench	Entrench	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ability_expert_skirmisher	Expert Skirimisher	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ability_expert_skirmisher_contact_shieldbreaker	Expert Skirimisher	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ability_hawkish_precision	Hawkish Precision	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_barbed	Barbed Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_barbed_greater	Greater Barbed Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_fire_charge	Fire Charge Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_fire_charge_greater	Greater Fire Charge Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_ice_shard	Ice Shard Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_ice_shard_greater	Greater Ice Shard Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_piercing	Piercing Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ability_volley_piercing_greater	Greater Piercing Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ammo_type_explosive	Linebreaker	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_ammo_type_multi	Darken the Skies	false
effect_bundles_localised_title_nanu_dynamic_ror_special_elven_enemy_ranged_contact_shieldbreaker_ammo_type_multi	Shieldbreaker	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_ally_melee_ability_courage_in_death	Courage in Death	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_ally_melee_ability_heroic_charge_bonus_vs_infantry	Heroic Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_ally_melee_ability_hold_the_line	Hold the Line	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_ally_melee_ability_stand_your_ground	Stand Your Ground	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_ally_melee_ability_valiant_war_cry	Valiant War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_ally_powder_ability_firing_line	Firing Line	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_enemy_melee_ability_crowfeast_attribute_fear	Crowfeast	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_enemy_melee_ability_crush_the_weak_attribute_fear	Crush the Weak	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_enemy_melee_ability_frenzied_charge_attribute_fear	Frenzied Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_enemy_melee_ability_relentless_assault	Relentless Assault	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_enemy_melee_ability_run_them_down	Run Them Down	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_enemy_powder_ability_entrench	Entrench	false
effect_bundles_localised_title_nanu_dynamic_ror_special_empire_enemy_ranged_ability_hawkish_precision	Hawkish Precision	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_bloodthirst_attribute_causes_fear	Bloodthirst	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_crush_the_weak_attribute_causes_fear	Crush the Weak	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_deadly_onslaught_attribute_causes_fear	Deadly Onslaught	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_dread_aversion	Dread Aversion	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_frenzied_charge	Frenzied Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_frenzy_immPsy	Frenzy	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_murderous_charge_attribute_causes_fear	Murderous Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_run_them_down_attribute_causes_fear	Run Them Down	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_thornmail	Thornmail	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_unstoppable_charge_attribute_causes_terror	Unstoppable Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_ally_melee_ability_violent_war_cry	Violent War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_all_ability_ensorcelled_weapons_arcane_fire_attacks_ammo_type_arcane_fire	Flaming Ensorcelled Weapons	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_all_ability_wake_of_fire_flaming_sword_of_rhuin_contact_scorching_arcane_fire_attacks_ammo_type_arcane_fire	Avatar of Aqshy	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_all_arcane_fire_attacks_ammo_type_arcane_fire	Arcane Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_all_contact_blinding_arcane_fire_attacks_ammo_type_arcane_fire	Blinding Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_all_contact_burning_arcane_fire_attacks_ammo_type_arcane_fire	Arcane Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_all_contact_scorching_arcane_fire_attacks_ammo_type_arcane_fire	Arcane Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_all_death_explosion_arcane_medium	Arcane Burst	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_all_death_explosion_arcane_medium_magic_attacks_ammo_type_magic	Arcane Burst	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_all_death_explosion_arcane_small	Arcane Burst	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_all_death_explosion_arcane_small_magic_attacks_ammo_type_magic	Arcane Burst	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_all_death_explosion_holy_fire	Cleansing Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_all_death_explosion_holy_fire_arcane_fire_attacks_ammo_type_arcane_fire	Cleansing Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_aura_of_purity_encourage	Aura of Purity	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_aura_of_warding_attribute_immPsy_encourage	Aura of Warding	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_beacon_of_hope_encourage	Beacon of Hope	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_benediction	Benediction	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_blinding_radiance_encourage	Blinding Radiance	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_courage_in_death	Courage in Death	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_ever_burning_light_contact_blinding	Ever Burning Light	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_flame_incarnate_contact_burning_flaming_attacks_ammo_type_flaming	Flame Incarnate	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_flame_incarnate_contact_scorching_flaming_attacks_ammo_type_flaming	Flame Incarnate	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_flame_incarnate_flaming_attacks_ammo_type_flaming	Flame Incarnate	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_grim_resolve_immPsy	Grim Resolve	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_heroic_charge	Heroic Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_hold_the_line_encourage	Hold the Line	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_holy_aura_encourage	Holy Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_resplendent_armour	Resplendent Armour	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_stand_or_die	Stand or Die	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_stand_your_ground	Stand Your Ground	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_terrifying_charge_beacon_of_hope	Beacon of Hope	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_terrifying_charge_blinding_radiance	Blinding Radiance	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_terrifying_charge_dread_aversion	Dread Aversion	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_undaunted_immPsy_encourage	Undaunted	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_undeath_resurgent	Undeath Resurgent	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_valiant_war_cry	Valiant War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_vengeful_war_cry	Vengeful War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_vicious_war_cry	Vicious War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_ability_violent_war_cry	Violent War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_attribute_immPsy_encourage	Immune to Psychology	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_melee_attribute_unbreakable	Unbreakable	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_ranged_ability_volley_arcane_greater_magic_attacks_ammo_type_magic	Greater Arcane Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_destruction_enemy_ranged_ability_volley_arcane_magic_attacks_ammo_type_magic	Arcane Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire	Aura of Ensorcelling (Flaming)	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_aura_of_ensorcelling_piercing_magic_attacks_ammo_type_magic	Aura of Ensorcelling (Entropic)	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_aura_of_ensorcelling_poison_contact_magic_attacks_ammo_type_poison	Aura of Ensorcelling (Poison)	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire	Ensorcelled Weapons (Flaming)	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic	Ensorcelled Weapons (Entropic)	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_ensorcelled_weapons_poison_contact_magic_attacks_ammo_type_poison	Ensorcelled Weapons (Poison)	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_magma_storm	Magma Storm	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_searing_doom	Searing Doom	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_slippery_attribute_stalk_vanguard	Master Ambusher	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_urannons_thunderbolt	Urannon's Thunderbolt	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_wake_of_fire	Wake of Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_wake_of_fire_contact_burning_flaming_attacks_ammo_type_flaming	Wake of Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_all_wake_of_fire_flaming_sword_of_rhuin_contact_burning_flaming_attacks_ammo_type_flaming	Wake of Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_aura_of_blood	Aura of Blood	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_aura_of_rust	Aura of Rust	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_bathed_in_blood	Bathed in Blood	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_berserk	Berserk	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_berserk_bloodthirsty_rampage	Bloodthirsty Rampage	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_berserk_terrifying_rampage	Terrifying Rampage	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_berserk_unstoppable_rampage	Unstoppable Rampage	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_contact_burning_flaming_attacks	Blazing Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_contact_searing_flaming_attacks	Blazing Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_flaming_attacks	Blazing Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_flaming_sword_of_rhuin_contact_burning_flaming_attacks_ammo_type_flaming	Blazing Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_wake_of_fire_contact_burning_flaming_attacks_ammo_type_flaming	Blazing Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blood_frenzy	Blood Frenzy	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_bloodgreed	Bloodgreed	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_bloodthirst	Bloodthirst	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_chaos_armour	Chaos Armour	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_chilling_aura	Chilling Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_chilling_aura_contact_frostbite_ammo_type_frozen	Chilling Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_crowfeast	Crowfeast	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_crush_the_weak	Crush the Weak	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_crush_the_weak_attribute_causes_fear	Crush the Weak	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_dread_aversion	Dread Aversion	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_dread_legion_attribute_causes_terror_daemonic	Dread Legion	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_dread_legion_attribute_causes_terror_daemonic_contact_magic_attacks_ammo_type_magic	Dread Legion	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_dread_legion_causes_terror	Dread Legion	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flame_incarnate_contact_burning_flaming_attacks_ammo_type_flaming	Flame Incarnate	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flame_incarnate_contact_scorching_flaming_attacks_ammo_type_flaming	Flame Incarnate	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flame_incarnate_contact_searing_flaming_attacks_ammo_type_flaming	Flame Incarnate	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flame_incarnate_wake_of_fire_contact_burning_flaming_attacks_ammo_type_flaming	Flame Incarnate	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flesh_stitch	Flesh Stitch	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_frenzied_charge	Frenzied Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_frenzy_immPsy	Frenzy	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_gorefeast	Gorefeast	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_gravity_shift	Gravity Shift	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_horrible_regeneration	Horrible Regeneration	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_immaculate_charge	Immaculate Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_miasma_of_dispair	Miasma of Dispair	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_monstrous_strength_bonus_vs_infantry	Monstrous Strength	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_murderous_charge	Murderous Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_overwhelming_odor	Overwhelming Odor	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_rage	Rage	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_relentless_assault	Relentless Assault	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_run_them_down	Run them Down	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_soul_rend	Soul Rend	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_stand_or_die	Stand or Die	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_terrifying_charge	Terrifying Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_thornmail	Thornmail	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_undeath_resurgent	Undeath Resurgent	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_undying_tide	Undying Tide	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_unstoppable_charge	Unstoppable Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_vicious_war_cry	Vicious War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_violent_war_cry	Violent War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_withering_heat	Withering Heat	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_withering_heat_contact_burning_flaming_attacks_ammo_type_flaming	Withering Heat	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_withering_heat_wake_of_fire_contact_burning_flaming_attacks_ammo_type_flaming	Withering Heat	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_expert_skirmisher	Expert Skirmisher	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_slippery_attribute_stalk_vanguard_snipe	Master Ambusher	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_barbed	Barbed Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_barbed_greater	Greater Barbed Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_fire_charge	Fire Charge Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_fire_charge_greater	Greater Fire Charge Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_flaming	Flaming Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_flaming_greater	Greater Flaming Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_ice_shard	Ice Shard Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_ice_shard_greater	Greater Ice Shard Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_poison	Poison Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_poison_greater	Greater Poison Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_all_ability_warp_lightning_contact_warp_zap_magic_attacks_ammo_type_lightning	Warp Lightning Rod	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_all_ability_warp_storm_aura_contact_warp_zap_magic_attacks_ammo_type_lightning	Warp Storm	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_all_ability_warp_storm_contact_warp_zap_magic_attacks_attacks_ammo_type_lightning	Warp Storm Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_daemonic_wrath_large	Daemonic Wrath	false
