id	missile_weapon	unit	battle_entity_stats_override
800690471	nanu_emp_steam_tank_cannon_ball_frozen	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690472	nanu_emp_steam_tank_cannon_ball_lightning	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690473	nanu_emp_steam_tank_cannon_ball_magic	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690474	nanu_emp_steam_tank_cannon_ball_multi	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690475	nanu_emp_steam_tank_cannon_ball_multi_arcane_fire	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690476	nanu_emp_steam_tank_cannon_ball_multi_flaming	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690477	nanu_emp_steam_tank_cannon_ball_multi_frozen	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690478	nanu_emp_steam_tank_cannon_ball_multi_lightning	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690479	nanu_emp_steam_tank_cannon_ball_multi_magic	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690480	nanu_emp_steam_tank_cannon_ball_explosive	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690481	nanu_emp_steam_tank_cannon_ball_explosive_arcane_fire	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690482	nanu_emp_steam_tank_cannon_ball_explosive_flaming	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690483	nanu_emp_steam_tank_cannon_ball_explosive_frozen	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690484	nanu_emp_steam_tank_cannon_ball_explosive_lightning	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690485	nanu_emp_steam_tank_cannon_ball_explosive_magic	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_cannon
800690486	nanu_emp_steam_tank_pistol_arcane_fire	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_engineer_commander
800690487	nanu_emp_steam_tank_pistol_flaming	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_engineer_commander
800690488	nanu_emp_steam_tank_pistol_frozen	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_engineer_commander
800690489	nanu_emp_steam_tank_pistol_lightning	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_engineer_commander
800690490	nanu_emp_steam_tank_pistol_magic	wh_main_emp_veh_steam_tank	wh3_dlc25_emp_veh_steam_tank_engineer_commander
800690491	nanu_emp_steam_tank_steam_shot_arcane_fire	wh_main_emp_veh_steam_tank	wh_main_emp_steam_tank_turret
800690492	nanu_emp_steam_tank_steam_shot_flaming	wh_main_emp_veh_steam_tank	wh_main_emp_steam_tank_turret
